codex,place,gender,hill_size_x,team,season,hill_size_y,k-point,meter value,gate factor,wind factor,type,date,id,training
3705,Villach (AUT),Men,98.0,0,2017,98,90.0,2.0,,,3,2016-07-03,2017JP3705RL,0
3704,Villach (AUT),Women,98.0,0,2017,98,90.0,2.0,,,3,2016-07-03,2017JP3704RTRIA,1
3704,Villach (AUT),Women,98.0,0,2017,98,90.0,2.0,,,3,2016-07-03,2017JP3704RL,0
3703,Villach (AUT),Men,98.0,0,2017,98,90.0,2.0,,,3,2016-07-02,2017JP3703RTRIA,1
3703,Villach (AUT),Men,98.0,0,2017,98,90.0,2.0,,,3,2016-07-02,2017JP3703RLT,1
3703,Villach (AUT),Men,98.0,0,2017,98,90.0,2.0,,,3,2016-07-02,2017JP3703RL,0
3702,Villach (AUT),Women,98.0,0,2017,98,90.0,2.0,,,3,2016-07-02,2017JP3702RTRIA,1
3702,Villach (AUT),Women,98.0,0,2017,98,90.0,2.0,,,3,2016-07-02,2017JP3702RLT,1
3702,Villach (AUT),Women,98.0,0,2017,98,90.0,2.0,,,3,2016-07-02,2017JP3702RL,0
3949,"Vancouver, BC (CAN)",Men,,0,2016,106,,,,,3,2016-02-06,2016JP3949RLT,1
3949,"Vancouver, BC (CAN)",Men,,0,2016,106,,,,,3,2016-02-06,2016JP3949RL,0
3948,"Vancouver, BC (CAN)",Women,106.0,0,2016,106,95.0,2.0,,,3,2016-02-06,2016JP3948RLT,1
3948,"Vancouver, BC (CAN)",Women,106.0,0,2016,106,95.0,2.0,,,3,2016-02-06,2016JP3948RL,0
3938,Planica (SLO),Men,104.0,0,2016,109,95.0,2.0,,,3,2016-03-06,2016JP3938RTRIA,1
3938,Planica (SLO),Men,104.0,0,2016,109,95.0,2.0,,,3,2016-03-06,2016JP3938RL,0
3937,Planica (SLO),Men,104.0,0,2016,109,95.0,2.0,,,3,2016-03-05,2016JP3937RLT,1
3937,Planica (SLO),Men,104.0,0,2016,109,95.0,2.0,,,3,2016-03-05,2016JP3937RL,0
3928,Zakopane (POL),Men,134.0,0,2016,134,120.0,1.8,,,3,2016-01-17,2016JP3928RTRIA,1
3928,Zakopane (POL),Men,134.0,0,2016,134,120.0,1.8,,,3,2016-01-17,2016JP3928RL,0
3927,Zakopane (POL),Men,134.0,0,2016,134,120.0,1.8,,,3,2016-01-16,2016JP3927RLT,1
3927,Zakopane (POL),Men,134.0,0,2016,134,120.0,1.8,,,3,2016-01-16,2016JP3927RL,0
3918,Notodden (NOR),Women,100.0,0,2016,98,90.0,2.0,,,3,2015-12-12,2016JP3918RTRIA,1
3918,Notodden (NOR),Women,100.0,0,2016,98,90.0,2.0,,,3,2015-12-12,2016JP3918RL,0
3917,Notodden (NOR),Men,100.0,0,2016,98,90.0,2.0,,,3,2015-12-11,2016JP3917RTRIA,1
3917,Notodden (NOR),Men,100.0,0,2016,98,90.0,2.0,,,3,2015-12-11,2016JP3917RLT,1
3917,Notodden (NOR),Men,100.0,0,2016,98,90.0,2.0,,,3,2015-12-11,2016JP3917RL,0
3916,Notodden (NOR),Women,100.0,0,2016,98,90.0,2.0,,,3,2015-12-11,2016JP3916RTRIA,1
3916,Notodden (NOR),Women,100.0,0,2016,98,90.0,2.0,,,3,2015-12-11,2016JP3916RLT,1
3916,Notodden (NOR),Women,100.0,0,2016,98,90.0,2.0,,,3,2015-12-11,2016JP3916RL,0
3915,Notodden (NOR),Men,100.0,0,2016,98,90.0,2.0,,,3,2015-12-10,2016JP3915RTRIA,1
3915,Notodden (NOR),Men,100.0,0,2016,98,90.0,2.0,,,3,2015-12-10,2016JP3915RLT,1
3915,Notodden (NOR),Men,100.0,0,2016,98,90.0,2.0,,,3,2015-12-10,2016JP3915RL,0
3914,Pyeongchang (KOR),Men,109.0,0,2016,109,98.0,2.0,6.54,7.3,3,2016-01-24,2016JP3914RTRIA,1
3914,Pyeongchang (KOR),Men,109.0,0,2016,109,98.0,2.0,6.54,7.3,3,2016-01-24,2016JP3914RL,0
3913,Pyeongchang (KOR),Men,109.0,0,2016,109,98.0,2.0,6.54,7.3,3,2016-01-23,2016JP3913RTRIA,1
3913,Pyeongchang (KOR),Men,109.0,0,2016,109,98.0,2.0,6.54,7.3,3,2016-01-23,2016JP3913RLT,1
3913,Pyeongchang (KOR),Men,109.0,0,2016,109,98.0,2.0,6.54,7.3,3,2016-01-23,2016JP3913RL,0
3882,Harrachov (CZE),Men,100.0,0,2016,100,90.0,2.0,,,3,2016-03-12,2016JP3882RTRIA,1
3882,Harrachov (CZE),Men,100.0,0,2016,100,90.0,2.0,,,3,2016-03-12,2016JP3882RL,0
3881,Harrachov (CZE),Women,100.0,0,2016,100,90.0,2.0,,,3,2016-03-12,2016JP3881RTRIA,1
3881,Harrachov (CZE),Women,100.0,0,2016,100,90.0,2.0,,,3,2016-03-12,2016JP3881RL,0
3880,Harrachov (CZE),Men,100.0,0,2016,100,90.0,2.0,,,3,2016-03-11,2016JP3880RLT,1
3880,Harrachov (CZE),Men,100.0,0,2016,100,90.0,2.0,,,3,2016-03-11,2016JP3880RL,0
3879,Harrachov (CZE),Women,100.0,0,2016,100,90.0,2.0,,,3,2016-03-11,2016JP3879RLT,1
3879,Harrachov (CZE),Women,100.0,0,2016,100,90.0,2.0,,,3,2016-03-11,2016JP3879RL,0
3878,"Vancouver, BC (CAN)",Men,106.0,0,2016,106,95.0,2.0,,,3,2016-02-07,2016JP3878RTRIA,1
3878,"Vancouver, BC (CAN)",Men,106.0,0,2016,106,95.0,2.0,,,3,2016-02-07,2016JP3878RL,0
3877,"Vancouver, BC (CAN)",Men,106.0,0,2016,106,95.0,2.0,,,3,2016-02-06,2016JP3877RLT,1
3877,"Vancouver, BC (CAN)",Men,106.0,0,2016,106,95.0,2.0,,,3,2016-02-06,2016JP3877RL,0
3872,"Eau Claire, WI (USA)",Men,95.0,0,2016,95,85.0,2.0,,,3,2016-02-13,2016JP3872RTRIA,1
3872,"Eau Claire, WI (USA)",Men,95.0,0,2016,95,85.0,2.0,,,3,2016-02-13,2016JP3872RL,0
3871,"Eau Claire, WI (USA)",Men,95.0,0,2016,95,85.0,2.0,,,3,2016-02-12,2016JP3871RTRIA,1
3871,"Eau Claire, WI (USA)",Men,95.0,0,2016,95,85.0,2.0,,,3,2016-02-12,2016JP3871RLT,1
3871,"Eau Claire, WI (USA)",Men,95.0,0,2016,95,85.0,2.0,,,3,2016-02-12,2016JP3871RL,0
3854,Einsiedeln (SUI),Men,117.0,0,2016,117,105.0,1.8,,,3,2015-09-13,2016JP3854RTRIA,1
3854,Einsiedeln (SUI),Men,117.0,0,2016,117,105.0,1.8,,,3,2015-09-13,2016JP3854RL,0
3853,Einsiedeln (SUI),Men,117.0,0,2016,117,105.0,1.8,,,3,2015-09-12,2016JP3853RLT,1
3853,Einsiedeln (SUI),Men,117.0,0,2016,117,105.0,1.8,,,3,2015-09-12,2016JP3853RL,0
3835,Rasnov (ROU),Men,100.0,0,2016,100,90.0,2.0,,,3,2015-09-27,2016JP3835RTRIA,1
3835,Rasnov (ROU),Men,100.0,0,2016,100,90.0,2.0,,,3,2015-09-27,2016JP3835RL,0
3834,Rasnov (ROU),Women,100.0,0,2016,100,90.0,2.0,,,3,2015-09-27,2016JP3834RTRIA,1
3834,Rasnov (ROU),Women,100.0,0,2016,100,90.0,2.0,,,3,2015-09-27,2016JP3834RL,0
3833,Rasnov (ROU),Men,100.0,0,2016,100,90.0,2.0,,,3,2015-09-26,2016JP3833RLT,1
3833,Rasnov (ROU),Men,100.0,0,2016,100,90.0,2.0,,,3,2015-09-26,2016JP3833RL,0
3832,Rasnov (ROU),Women,100.0,0,2016,100,90.0,2.0,,,3,2015-09-26,2016JP3832RLT,1
3832,Rasnov (ROU),Women,100.0,0,2016,100,90.0,2.0,,,3,2015-09-26,2016JP3832RL,0
3825,Szczyrk (POL),Men,106.0,0,2016,106,95.0,2.0,,,3,2015-08-30,2016JP3825RTRIA,1
3825,Szczyrk (POL),Men,106.0,0,2016,106,95.0,2.0,,,3,2015-08-30,2016JP3825RL,0
3824,Szczyrk (POL),Women,106.0,0,2016,106,95.0,2.0,,,3,2015-08-30,2016JP3824RTRIA,1
3824,Szczyrk (POL),Women,106.0,0,2016,106,95.0,2.0,,,3,2015-08-30,2016JP3824RL,0
3823,Szczyrk (POL),Men,106.0,0,2016,106,95.0,2.0,,,3,2015-08-29,2016JP3823RTRIA,1
3823,Szczyrk (POL),Men,106.0,0,2016,106,95.0,2.0,,,3,2015-08-29,2016JP3823RLT,1
3823,Szczyrk (POL),Men,106.0,0,2016,106,95.0,2.0,,,3,2015-08-29,2016JP3823RL,0
3822,Szczyrk (POL),Women,106.0,0,2016,106,95.0,2.0,,,3,2015-08-29,2016JP3822RTRIA,1
3822,Szczyrk (POL),Women,106.0,0,2016,106,95.0,2.0,,,3,2015-08-29,2016JP3822RLT,1
3822,Szczyrk (POL),Women,106.0,0,2016,106,95.0,2.0,,,3,2015-08-29,2016JP3822RL,0
3731,Kuopio (FIN),Men,127.0,0,2016,127,120.0,1.8,6.86,8.19,3,2015-08-23,2016JP3731RTRIA,1
3731,Kuopio (FIN),Men,127.0,0,2016,127,120.0,1.8,6.86,8.19,3,2015-08-23,2016JP3731RL,0
3730,Kuopio (FIN),Men,127.0,0,2016,127,120.0,1.8,6.86,8.19,3,2015-08-22,2016JP3730RTRIA,1
3730,Kuopio (FIN),Men,127.0,0,2016,127,120.0,1.8,6.86,8.19,3,2015-08-22,2016JP3730RLT,1
3730,Kuopio (FIN),Men,127.0,0,2016,127,120.0,1.8,6.86,8.19,3,2015-08-22,2016JP3730RL,0
3729,Kuopio (FIN),Men,127.0,0,2016,127,120.0,1.8,6.86,8.19,3,2015-08-21,2016JP3729RTRIA,1
3729,Kuopio (FIN),Men,127.0,0,2016,127,120.0,1.8,6.86,8.19,3,2015-08-21,2016JP3729RL,0
3728,Kuopio (FIN),Men,127.0,0,2016,127,120.0,1.8,6.86,8.19,3,2015-08-20,2016JP3728RTRIA,1
3728,Kuopio (FIN),Men,127.0,0,2016,127,120.0,1.8,6.86,8.19,3,2015-08-20,2016JP3728RLT,1
3728,Kuopio (FIN),Men,127.0,0,2016,127,120.0,1.8,6.86,8.19,3,2015-08-20,2016JP3728RL,0
3711,Villach (AUT),Men,98.0,0,2016,98,90.0,2.0,,,3,2015-07-12,2016JP3711RTRIA,1
3711,Villach (AUT),Men,98.0,0,2016,98,90.0,2.0,,,3,2015-07-12,2016JP3711RL,0
3710,Villach (AUT),Women,98.0,0,2016,98,90.0,2.0,,,3,2015-07-12,2016JP3710RTRIA,1
3710,Villach (AUT),Women,98.0,0,2016,98,90.0,2.0,,,3,2015-07-12,2016JP3710RL,0
3709,Villach (AUT),Men,98.0,0,2016,98,90.0,2.0,,,3,2015-07-11,2016JP3709RTRIA,1
3709,Villach (AUT),Men,98.0,0,2016,98,90.0,2.0,,,3,2015-07-11,2016JP3709RLT,1
3709,Villach (AUT),Men,98.0,0,2016,98,90.0,2.0,,,3,2015-07-11,2016JP3709RL,0
3708,Villach (AUT),Women,98.0,0,2016,98,90.0,2.0,,,3,2015-07-11,2016JP3708RTRIA,1
3708,Villach (AUT),Women,98.0,0,2016,98,90.0,2.0,,,3,2015-07-11,2016JP3708RLT,1
3708,Villach (AUT),Women,98.0,0,2016,98,90.0,2.0,,,3,2015-07-11,2016JP3708RL,0
3942,"Iron Mountain, MI (USA)",Men,133.0,0,2016,133,120.0,1.8,7.18,8.73,1,2016-02-21,2016JP3942RTRIA,1
3942,"Iron Mountain, MI (USA)",Men,133.0,0,2016,133,120.0,1.8,7.18,8.73,1,2016-02-21,2016JP3942RL,0
3941,"Iron Mountain, MI (USA)",Men,133.0,0,2016,133,120.0,1.8,7.18,8.73,1,2016-02-20,2016JP3941RLT,1
3941,"Iron Mountain, MI (USA)",Men,133.0,0,2016,133,120.0,1.8,7.18,8.73,1,2016-02-20,2016JP3941RL,0
3940,Engelberg (SUI),Men,137.0,0,2016,137,125.0,1.8,7.4,9.09,1,2015-12-28,2016JP3940RTRIA,1
3940,Engelberg (SUI),Men,137.0,0,2016,137,125.0,1.8,7.4,9.09,1,2015-12-28,2016JP3940RL,0
3939,Engelberg (SUI),Men,137.0,0,2016,137,125.0,1.8,7.4,9.09,1,2015-12-27,2016JP3939RLT,1
3939,Engelberg (SUI),Men,137.0,0,2016,137,125.0,1.8,7.4,9.09,1,2015-12-27,2016JP3939RL,0
3934,Planica (SLO),Men,139.0,0,2016,139,125.0,1.8,7.51,9.9,1,2016-02-07,2016JP3934RL,0
3933,Planica (SLO),Men,139.0,0,2016,139,125.0,1.8,7.51,9.9,1,2016-02-06,2016JP3933RTRIA,1
3933,Planica (SLO),Men,139.0,0,2016,139,125.0,1.8,7.51,9.9,1,2016-02-06,2016JP3933RLT,1
3933,Planica (SLO),Men,139.0,0,2016,139,125.0,1.8,7.51,9.9,1,2016-02-06,2016JP3933RL,0
3932,Chaikovski (RUS),Men,140.0,0,2016,140,125.0,1.8,7.56,9.36,1,2016-03-13,2016JP3932RTRIA,1
3932,Chaikovski (RUS),Men,140.0,0,2016,140,125.0,1.8,7.56,9.36,1,2016-03-13,2016JP3932RL,0
3931,Chaikovski (RUS),Men,140.0,0,2016,140,125.0,1.8,7.56,9.36,1,2016-03-12,2016JP3931RTRIA,1
3931,Chaikovski (RUS),Men,140.0,0,2016,140,125.0,1.8,7.56,9.36,1,2016-03-12,2016JP3931RLT,1
3931,Chaikovski (RUS),Men,140.0,0,2016,140,125.0,1.8,7.56,9.36,1,2016-03-12,2016JP3931RL,0
3930,Zakopane (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,10.8,1,2016-02-14,2016JP3930RTRIA,1
3930,Zakopane (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,10.8,1,2016-02-14,2016JP3930RL,0
3929,Zakopane (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,10.8,1,2016-02-13,2016JP3929RLT,1
3929,Zakopane (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,10.8,1,2016-02-13,2016JP3929RL,0
3926,Vikersund (NOR),Men,117.0,0,2016,117,105.0,1.8,6.32,7.29,1,2016-03-05,2016JP3926RTRIA,1
3926,Vikersund (NOR),Men,117.0,0,2016,117,105.0,1.8,6.32,7.29,1,2016-03-05,2016JP3926RL,0
3925,Vikersund (NOR),Men,117.0,0,2016,117,105.0,1.8,6.32,7.29,1,2016-03-04,2016JP3925RLT,1
3925,Vikersund (NOR),Men,117.0,0,2016,117,105.0,1.8,6.32,7.29,1,2016-03-04,2016JP3925RL,0
3921,Rena (NOR),Men,139.0,0,2016,139,124.0,1.8,7.51,9.27,1,2015-12-13,2016JP3921RLT,1
3921,Rena (NOR),Men,139.0,0,2016,139,124.0,1.8,7.51,9.27,1,2015-12-13,2016JP3921RL,0
3920,Rena (NOR),Men,111.0,0,2016,111,99.0,2.0,6.66,7.5,1,2015-12-12,2016JP3920RTRIA,1
3920,Rena (NOR),Men,111.0,0,2016,111,99.0,2.0,6.66,7.5,1,2015-12-12,2016JP3920RL,0
3919,Rena (NOR),Men,111.0,0,2016,111,99.0,2.0,6.66,7.5,1,2015-12-11,2016JP3919RLT,1
3919,Rena (NOR),Men,111.0,0,2016,111,99.0,2.0,6.66,7.5,1,2015-12-11,2016JP3919RL,0
3908,Sapporo (JPN),Men,134.0,0,2016,134,120.0,1.8,,,1,2016-01-24,2016JP3908RTRIA,1
3908,Sapporo (JPN),Men,134.0,0,2016,134,120.0,1.8,,,1,2016-01-24,2016JP3908RL,0
3907,Sapporo (JPN),Men,134.0,0,2016,134,120.0,1.8,,,1,2016-01-23,2016JP3907RTRIA,1
3907,Sapporo (JPN),Men,134.0,0,2016,134,120.0,1.8,,,1,2016-01-23,2016JP3907RLT,1
3907,Sapporo (JPN),Men,134.0,0,2016,134,120.0,1.8,,,1,2016-01-23,2016JP3907RL,0
3906,Sapporo (JPN),Men,100.0,0,2016,100,90.0,2.0,,,1,2016-01-22,2016JP3906RLT,1
3906,Sapporo (JPN),Men,100.0,0,2016,100,90.0,2.0,,,1,2016-01-22,2016JP3906RL,0
3896,Brotterode (GER),Men,117.0,0,2016,117,105.0,1.8,6.32,7.29,1,2016-02-27,2016JP3896RLT,1
3896,Brotterode (GER),Men,117.0,0,2016,117,105.0,1.8,6.32,7.29,1,2016-02-27,2016JP3896RL,0
3895,Willingen (GER),Men,145.0,0,2016,145,130.0,1.8,7.83,11.7,1,2016-01-17,2016JP3895RL,0
3894,Willingen (GER),Men,145.0,0,2016,145,130.0,1.8,7.83,11.7,1,2016-01-17,2016JP3894RLT,1
3894,Willingen (GER),Men,145.0,0,2016,145,130.0,1.8,7.83,11.7,1,2016-01-17,2016JP3894RL,0
3888,Garmisch-Partenkirchen (GER),Men,140.0,0,2016,140,125.0,1.8,7.56,10.44,1,2016-01-10,2016JP3888RTRIA,1
3888,Garmisch-Partenkirchen (GER),Men,140.0,0,2016,140,125.0,1.8,7.56,10.44,1,2016-01-10,2016JP3888RL,0
3887,Garmisch-Partenkirchen (GER),Men,140.0,0,2016,140,125.0,1.8,7.56,10.44,1,2016-01-09,2016JP3887RLT,1
3887,Garmisch-Partenkirchen (GER),Men,140.0,0,2016,140,125.0,1.8,7.56,10.44,1,2016-01-09,2016JP3887RL,0
3884,Rovaniemi (FIN),Men,100.0,0,2016,100,90.0,2.0,6.0,6.4,1,2015-12-20,2016JP3884RTRIA,1
3884,Rovaniemi (FIN),Men,100.0,0,2016,100,90.0,2.0,6.0,6.4,1,2015-12-20,2016JP3884RL,0
3883,Rovaniemi (FIN),Men,100.0,0,2016,100,90.0,2.0,6.0,6.4,1,2015-12-19,2016JP3883RLT,1
3883,Rovaniemi (FIN),Men,100.0,0,2016,100,90.0,2.0,6.0,6.4,1,2015-12-19,2016JP3883RL,0
3876,Bischofshofen (AUT),Men,140.0,0,2016,140,125.0,1.8,4.86,9.36,1,2016-01-31,2016JP3876RL,0
3875,Bischofshofen (AUT),Men,140.0,0,2016,140,125.0,1.8,4.86,9.36,1,2016-01-30,2016JP3875RTRIA,1
3875,Bischofshofen (AUT),Men,140.0,0,2016,140,125.0,1.8,4.86,9.36,1,2016-01-30,2016JP3875RLT,1
3875,Bischofshofen (AUT),Men,140.0,0,2016,140,125.0,1.8,4.86,9.36,1,2016-01-30,2016JP3875RL,0
3821,Wisla (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,9.9,1,2015-08-09,2016JP3821RTRIA,1
3821,Wisla (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,9.9,1,2015-08-09,2016JP3821RL,0
3820,Wisla (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,9.9,1,2015-08-08,2016JP3820RTRIA,1
3820,Wisla (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,9.9,1,2015-08-08,2016JP3820RLT,1
3820,Wisla (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,9.9,1,2015-08-08,2016JP3820RL,0
3802,Oslo (NOR),Men,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-09-20,2016JP3802RTRIA,1
3802,Oslo (NOR),Men,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-09-20,2016JP3802RL,0
3801,Oslo (NOR),Women,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-09-20,2016JP3801RTRIA,1
3801,Oslo (NOR),Women,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-09-20,2016JP3801RL,0
3800,Oslo (NOR),Men,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-09-19,2016JP3800RTRIA,1
3800,Oslo (NOR),Men,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-09-19,2016JP3800RLT,1
3800,Oslo (NOR),Men,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-09-19,2016JP3800RL,0
3799,Oslo (NOR),Women,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-09-19,2016JP3799RTRIA,1
3799,Oslo (NOR),Women,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-09-19,2016JP3799RLT,1
3799,Oslo (NOR),Women,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-09-19,2016JP3799RL,0
3763,Klingenthal (GER),Men,140.0,0,2016,140,125.0,1.8,7.56,10.8,1,2015-10-04,2016JP3763RTRIA,1
3763,Klingenthal (GER),Men,140.0,0,2016,140,125.0,1.8,7.56,10.8,1,2015-10-04,2016JP3763RL,0
3762,Klingenthal (GER),Men,140.0,0,2016,140,125.0,1.8,7.56,10.8,1,2015-10-03,2016JP3762RLT,1
3762,Klingenthal (GER),Men,140.0,0,2016,140,125.0,1.8,7.56,10.8,1,2015-10-03,2016JP3762RL,0
3759,Oberwiesenthal (GER),Women,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-08-29,2016JP3759RTRIA,1
3759,Oberwiesenthal (GER),Women,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-08-29,2016JP3759RL,0
3758,Oberwiesenthal (GER),Women,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-08-28,2016JP3758RTRIA,1
3758,Oberwiesenthal (GER),Women,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-08-28,2016JP3758RLT,1
3758,Oberwiesenthal (GER),Women,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-08-28,2016JP3758RL,0
3727,Frenstat (CZE),Men,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-08-29,2016JP3727RTRIA,1
3727,Frenstat (CZE),Men,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-08-29,2016JP3727RL,0
3726,Frenstat (CZE),Men,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-08-28,2016JP3726RLT,1
3726,Frenstat (CZE),Men,106.0,0,2016,106,95.0,2.0,6.36,7.0,1,2015-08-28,2016JP3726RL,0
3713,Stams (AUT),Men,115.0,0,2016,115,105.0,1.8,6.21,7.11,1,2015-09-13,2016JP3713RTRIA,1
3713,Stams (AUT),Men,115.0,0,2016,115,105.0,1.8,6.21,7.11,1,2015-09-13,2016JP3713RL,0
3712,Stams (AUT),Men,115.0,0,2016,115,105.0,1.8,6.21,7.11,1,2015-09-12,2016JP3712RTRIA,1
3712,Stams (AUT),Men,115.0,0,2016,115,105.0,1.8,6.21,7.11,1,2015-09-12,2016JP3712RLT,1
3712,Stams (AUT),Men,115.0,0,2016,115,105.0,1.8,6.21,7.11,1,2015-09-12,2016JP3712RL,0
3701,Kranj (SLO),Men,109.0,0,2016,109,100.0,1.8,5.89,6.57,1,2015-07-05,2016JP3701RTRIA,1
3701,Kranj (SLO),Men,109.0,0,2016,109,100.0,1.8,5.89,6.57,1,2015-07-05,2016JP3701RL,0
3700,Kranj (SLO),Men,109.0,0,2016,109,100.0,1.8,5.89,6.57,1,2015-07-04,2016JP3700RTRIA,1
3700,Kranj (SLO),Men,109.0,0,2016,109,100.0,1.8,5.89,6.57,1,2015-07-04,2016JP3700RLT,1
3700,Kranj (SLO),Men,109.0,0,2016,109,100.0,1.8,5.89,6.57,1,2015-07-04,2016JP3700RL,0
3950,Kuopio (FIN),Men,127.0,1,2016,127,120.0,1.8,6.86,8.19,0,2016-02-22,2016JP3950RL,0
3857,Engelberg (SUI),Men,137.0,0,2016,137,125.0,1.8,7.4,9.9,0,2015-12-20,2016JP3857RLQ,0
3857,Engelberg (SUI),Men,137.0,0,2016,137,125.0,1.8,7.4,9.9,0,2015-12-20,2016JP3857RL,0
3856,Engelberg (SUI),Men,137.0,0,2016,137,125.0,1.8,7.4,9.9,0,2015-12-19,2016JP3856RTRIA,1
3856,Engelberg (SUI),Men,137.0,0,2016,137,125.0,1.8,7.4,9.9,0,2015-12-19,2016JP3856RL,0
3855,Engelberg (SUI),Men,137.0,0,2016,137,125.0,1.8,7.4,9.9,0,2015-12-18,2016JP3855RLT,1
3855,Engelberg (SUI),Men,137.0,0,2016,137,125.0,1.8,7.4,9.9,0,2015-12-18,2016JP3855RLQ,0
3847,Nizhny Tagil (RUS),Men,134.0,0,2016,134,120.0,1.8,7.24,9.9,0,2015-12-13,2016JP3847RLQ,0
3846,Nizhny Tagil (RUS),Women,97.0,0,2016,100,90.0,2.0,6.0,6.4,0,2015-12-13,2016JP3846RLQ,0
3846,Nizhny Tagil (RUS),Women,97.0,0,2016,100,90.0,2.0,6.0,6.4,0,2015-12-13,2016JP3846RL,0
3845,Nizhny Tagil (RUS),Men,134.0,0,2016,134,120.0,1.8,7.24,9.9,0,2015-12-12,2016JP3845RTRIA,1
3845,Nizhny Tagil (RUS),Men,134.0,0,2016,134,120.0,1.8,7.24,9.9,0,2015-12-12,2016JP3845RL,0
3844,Nizhny Tagil (RUS),Women,97.0,0,2016,100,90.0,2.0,6.0,6.4,0,2015-12-12,2016JP3844RTRIA,1
3844,Nizhny Tagil (RUS),Women,97.0,0,2016,100,90.0,2.0,6.0,6.4,0,2015-12-12,2016JP3844RLT,1
3844,Nizhny Tagil (RUS),Women,97.0,0,2016,100,90.0,2.0,6.0,6.4,0,2015-12-12,2016JP3844RLQ,0
3844,Nizhny Tagil (RUS),Women,97.0,0,2016,100,90.0,2.0,6.0,6.4,0,2015-12-12,2016JP3844RL,0
3843,Nizhny Tagil (RUS),Men,134.0,0,2016,134,120.0,1.8,7.24,9.9,0,2015-12-11,2016JP3843RLT,1
3843,Nizhny Tagil (RUS),Men,134.0,0,2016,134,120.0,1.8,7.24,9.9,0,2015-12-11,2016JP3843RLQ,0
3830,Wisla (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,9.9,0,2016-03-04,2016JP3830RTRIA,1
3830,Wisla (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,9.9,0,2016-03-04,2016JP3830RL,0
3829,Wisla (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,9.9,0,2016-03-03,2016JP3829RLT,1
3829,Wisla (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,9.9,0,2016-03-03,2016JP3829RLQ,0
3828,Zakopane (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,10.8,0,2016-01-24,2016JP3828RTRIA,1
3828,Zakopane (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,10.8,0,2016-01-24,2016JP3828RL,0
3827,Zakopane (POL),Men,134.0,1,2016,134,120.0,1.8,7.24,10.8,0,2016-01-23,2016JP3827RTRIA,1
3827,Zakopane (POL),Men,134.0,1,2016,134,120.0,1.8,7.24,10.8,0,2016-01-23,2016JP3827RL,0
3826,Zakopane (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,10.8,0,2016-01-22,2016JP3826RLT,1
3826,Zakopane (POL),Men,134.0,0,2016,134,120.0,1.8,7.24,10.8,0,2016-01-22,2016JP3826RLQ,0
3815,Vikersund (NOR),Men,225.0,0,2016,225,200.0,1.2,8.1,14.4,0,2016-02-14,2016JP3815RLQ,0
3815,Vikersund (NOR),Men,225.0,0,2016,225,200.0,1.2,8.1,14.4,0,2016-02-14,2016JP3815RL,0
3814,Vikersund (NOR),Men,225.0,0,2016,225,200.0,1.2,8.1,14.4,0,2016-02-13,2016JP3814RLQ,0
3814,Vikersund (NOR),Men,225.0,0,2016,225,200.0,1.2,8.1,14.4,0,2016-02-13,2016JP3814RL,0
3812,Trondheim (NOR),Men,140.0,0,2016,140,124.0,1.8,7.56,10.8,0,2016-02-10,2016JP3812RTRIA,1
3812,Trondheim (NOR),Men,140.0,0,2016,140,124.0,1.8,7.56,10.8,0,2016-02-10,2016JP3812RL,0
3811,Trondheim (NOR),Men,140.0,0,2016,140,124.0,1.8,7.56,10.8,0,2016-02-09,2016JP3811RLT,1
