,index,codex,place,gender,hill_size_x,team,season,hill_size_y,k-point,meter value,gate factor,wind factor,type,date,id,training
0,79,3002,Ruka (FIN),Men,142.0,1,2010,142,120.0,1.8,,,0,2009-11-27,2010JP3002RL,0
1,81,3001,Ruka (FIN),Men,142.0,0,2010,142,120.0,1.8,,,0,2009-11-27,2010JP3001RLQ,0
2,78,3003,Ruka (FIN),Men,142.0,0,2010,142,120.0,1.8,,,0,2009-11-28,2010JP3003RL,0
3,76,3004,Lillehammer (NOR),Men,138.0,0,2010,140,123.0,1.8,,,0,2009-12-04,2010JP3004RLQ,0
4,74,3005,Lillehammer (NOR),Men,138.0,0,2010,140,123.0,1.8,,,0,2009-12-05,2010JP3005RL,0
5,71,3006,Lillehammer (NOR),Men,138.0,0,2010,140,123.0,1.8,,,0,2009-12-06,2010JP3006RLQ,0
6,72,3006,Lillehammer (NOR),Men,138.0,0,2010,140,123.0,1.8,,,0,2009-12-06,2010JP3006RL,0
7,68,3008,Engelberg (SUI),Men,137.0,0,2010,137,125.0,1.8,,,0,2009-12-18,2010JP3008RL,0
8,70,3007,Engelberg (SUI),Men,137.0,0,2010,137,125.0,1.8,,,0,2009-12-18,2010JP3007RLQ,0
9,66,3011,Engelberg (SUI),Men,137.0,0,2010,137,125.0,1.8,,,0,2009-12-19,2010JP3011RL,0
10,67,3010,Engelberg (SUI),Men,137.0,0,2010,137,125.0,1.8,,,0,2009-12-19,2010JP3010RLQ,0
11,0,3196,Engelberg (SUI),Men,137.0,0,2010,137,125.0,1.8,,,0,2009-12-20,2010JP3196RLQ,0
12,65,3012,Engelberg (SUI),Men,137.0,0,2010,137,125.0,1.8,,,0,2009-12-20,2010JP3012RL,0
13,64,3013,Oberstdorf (GER),Men,137.0,0,2010,137,120.0,1.8,,,0,2009-12-28,2010JP3013RLQ,0
14,62,3014,Oberstdorf (GER),Men,137.0,0,2010,137,120.0,1.8,,,0,2009-12-29,2010JP3014RL,0
15,60,3015,Garmisch-Partenkirchen (GER),Men,140.0,0,2010,140,125.0,1.8,,,0,2009-12-31,2010JP3015RLQ,0
16,58,3016,Garmisch-Partenkirchen (GER),Men,140.0,0,2010,140,125.0,1.8,,,0,2010-01-01,2010JP3016RL,0
17,54,3018,Innsbruck (AUT),Men,130.0,0,2010,130,120.0,1.8,,,0,2010-01-03,2010JP3018RL,0
18,56,3017,Innsbruck (AUT),Men,130.0,0,2010,130,120.0,1.8,,,0,2010-01-03,2010JP3017RLQ,0
19,53,3019,Bischofshofen (AUT),Men,140.0,0,2010,140,125.0,1.8,,,0,2010-01-05,2010JP3019RLQ,0
20,51,3020,Bischofshofen (AUT),Men,140.0,0,2010,140,125.0,1.8,,,0,2010-01-06,2010JP3020RL,0
21,49,3021,Tauplitz/Bad Mitterndorf (AUT),Men,200.0,0,2010,200,185.0,1.2,,,0,2010-01-08,2010JP3021RLQ,0
22,47,3022,Tauplitz/Bad Mitterndorf (AUT),Men,200.0,0,2010,200,185.0,1.2,,,0,2010-01-09,2010JP3022RL,0
23,45,3023,Tauplitz/Bad Mitterndorf (AUT),Men,200.0,0,2010,200,185.0,1.2,,,0,2010-01-10,2010JP3023RL,0
24,44,3024,Sapporo (JPN),Men,134.0,0,2010,134,120.0,1.8,,,0,2010-01-15,2010JP3024RLQ,0
25,42,3025,Sapporo (JPN),Men,134.0,0,2010,134,120.0,1.8,,,0,2010-01-16,2010JP3025RL,0
26,39,3026,Sapporo (JPN),Men,134.0,0,2010,134,120.0,1.8,,,0,2010-01-17,2010JP3026RLQ,0
27,40,3026,Sapporo (JPN),Men,134.0,0,2010,134,120.0,1.8,,,0,2010-01-17,2010JP3026RL,0
28,38,3027,Zakopane (POL),Men,134.0,0,2010,134,120.0,1.8,,,0,2010-01-21,2010JP3027RLQ,0
29,36,3028,Zakopane (POL),Men,134.0,0,2010,134,120.0,1.8,,,0,2010-01-22,2010JP3028RL,0
30,33,3029,Zakopane (POL),Men,134.0,0,2010,134,120.0,1.8,,,0,2010-01-23,2010JP3029RLQ,0
31,34,3029,Zakopane (POL),Men,134.0,0,2010,134,120.0,1.8,,,0,2010-01-23,2010JP3029RL,0
32,32,3030,Oberstdorf (GER),Men,213.0,0,2010,213,185.0,1.2,7.67,10.62,0,2010-01-29,2010JP3030RLQ,0
33,30,3031,Oberstdorf (GER),Men,213.0,1,2010,213,185.0,1.2,7.67,10.62,0,2010-01-30,2010JP3031RL,0
34,28,3032,Oberstdorf (GER),Men,213.0,0,2010,213,185.0,1.2,7.67,10.62,0,2010-01-31,2010JP3032RL,0
35,26,3033,Klingenthal (GER),Men,140.0,0,2010,140,125.0,1.8,7.56,9.36,0,2010-02-02,2010JP3033RLQ,0
36,24,3034,Klingenthal (GER),Men,140.0,0,2010,140,125.0,1.8,7.56,9.36,0,2010-02-03,2010JP3034RL,0
37,22,3035,Willingen (GER),Men,145.0,0,2010,145,130.0,1.8,7.83,9.81,0,2010-02-05,2010JP3035RLQ,0
38,20,3036,Willingen (GER),Men,145.0,0,2010,145,130.0,1.8,7.83,9.81,0,2010-02-06,2010JP3036RL,0
39,18,3037,Willingen (GER),Men,145.0,1,2010,145,130.0,1.8,7.83,9.81,0,2010-02-07,2010JP3037RL,0
40,16,3043,Lahti (FIN),Men,130.0,0,2010,130,116.0,1.8,7.02,8.46,0,2010-03-05,2010JP3043RLQ,0
41,14,3044,Lahti (FIN),Men,130.0,1,2010,130,116.0,1.8,7.02,8.46,0,2010-03-06,2010JP3044RL,0
42,12,3045,Lahti (FIN),Men,130.0,0,2010,130,116.0,1.8,7.02,8.46,0,2010-03-07,2010JP3045RL,0
43,10,3047,Kuopio (FIN),Men,127.0,0,2010,127,120.0,1.8,6.86,8.19,0,2010-03-09,2010JP3047RL,0
44,8,3048,Lillehammer (NOR),Men,138.0,0,2010,138,123.0,1.8,7.45,9.18,0,2010-03-11,2010JP3048RLQ,0
45,6,3049,Lillehammer (NOR),Men,138.0,0,2010,138,123.0,1.8,7.45,9.18,0,2010-03-12,2010JP3049RL,0
46,4,3050,Oslo (NOR),Men,134.0,0,2010,134,120.0,1.8,7.24,8.82,0,2010-03-13,2010JP3050RLQ,0
47,2,3051,Oslo (NOR),Men,134.0,0,2010,134,120.0,1.8,7.24,8.82,0,2010-03-14,2010JP3051RL,0
48,31,3052,Planica (SLO),Men,215.0,0,2010,215,185.0,1.2,7.74,10.74,3,2010-03-18,2010JP3052RLQ,0
49,29,3054,Planica (SLO),Men,215.0,0,2010,215,185.0,1.2,7.74,10.74,3,2010-03-20,2010JP3054RL,0
50,27,3055,Planica (SLO),Men,215.0,1,2010,215,185.0,1.2,7.74,10.74,3,2010-03-21,2010JP3055RL,0
51,1479,3018,Ruka (FIN),Men,142.0,1,2011,142,120.0,1.8,9.54,11.7,0,2010-11-27,2011JP3018RL,
52,1478,3019,Ruka (FIN),Men,142.0,0,2011,142,120.0,1.8,9.54,11.7,0,2010-11-28,2011JP3019RL,
53,1480,3017,Ruka (FIN),Men,142.0,0,2011,142,120.0,1.8,9.54,11.7,0,2010-11-28,2011JP3017RLQ,
54,1477,3020,Kuopio (FIN),Men,127.0,0,2011,127,120.0,1.8,6.86,8.19,0,2010-11-30,2011JP3020RLQ,
55,1476,3021,Kuopio (FIN),Men,127.0,0,2011,127,120.0,1.8,6.86,8.19,0,2010-12-01,2011JP3021RL,
56,1456,3079,Lillehammer (NOR),Men,138.0,0,2011,138,123.0,1.8,7.45,9.18,0,2010-12-03,2011JP3079RLQ,
57,1455,3080,Lillehammer (NOR),Men,138.0,0,2011,138,123.0,1.8,7.45,9.18,0,2010-12-04,2011JP3080RL,
58,1454,3081,Lillehammer (NOR),Men,138.0,0,2011,138,123.0,1.8,7.45,9.18,0,2010-12-05,2011JP3081RLQ,
59,1453,3081,Lillehammer (NOR),Men,138.0,0,2011,138,123.0,1.8,7.45,9.18,0,2010-12-05,2011JP3081RL,
60,1441,3129,Engelberg (SUI),Men,137.0,0,2011,137,125.0,1.8,7.4,9.09,0,2010-12-17,2011JP3129RLQ,
61,1486,3008,Engelberg (SUI),Men,137.0,0,2011,142,125.0,1.8,7.4,9.09,0,2010-12-17,2011JP3008RL,
62,1440,3130,Engelberg (SUI),Men,137.0,0,2011,137,125.0,1.8,7.4,9.09,0,2010-12-18,2011JP3130RLQ,
63,1439,3130,Engelberg (SUI),Men,137.0,0,2011,137,125.0,1.8,7.4,9.09,0,2010-12-18,2011JP3130RL,
64,1438,3131,Engelberg (SUI),Men,137.0,0,2011,137,125.0,1.8,7.4,9.09,0,2010-12-19,2011JP3131RLQ,
65,1437,3131,Engelberg (SUI),Men,137.0,0,2011,137,125.0,1.8,7.4,9.09,0,2010-12-19,2011JP3131RL,
66,1472,3040,Oberstdorf (GER),Men,137.0,0,2011,137,120.0,1.8,7.4,9.09,0,2010-12-28,2011JP3040RLQ,
67,1471,3041,Oberstdorf (GER),Men,137.0,0,2011,137,120.0,1.8,7.4,9.09,0,2010-12-29,2011JP3041RL,
68,1470,3042,Garmisch-Partenkirchen (GER),Men,140.0,0,2011,140,125.0,1.8,7.56,9.36,0,2010-12-31,2011JP3042RLQ,
69,1469,3043,Garmisch-Partenkirchen (GER),Men,140.0,0,2011,140,125.0,1.8,7.56,9.36,0,2011-01-01,2011JP3043RL,
70,1490,3001,Innsbruck (AUT),Men,130.0,0,2011,130,120.0,1.8,7.02,8.46,0,2011-01-02,2011JP3001RLQ,
71,1489,3002,Innsbruck (AUT),Men,130.0,0,2011,130,120.0,1.8,7.02,8.46,0,2011-01-03,2011JP3002RL,
72,1488,3003,Bischofshofen (AUT),Men,140.0,0,2011,140,125.0,1.8,4.86,9.36,0,2011-01-05,2011JP3003RLQ,
73,1487,3004,Bischofshofen (AUT),Men,140.0,0,2011,140,125.0,1.8,4.86,9.36,0,2011-01-06,2011JP3004RL,
74,1482,3011,Harrachov (CZE),Men,205.0,0,2011,205,185.0,1.2,7.38,10.8,0,2011-01-08,2011JP3011RL,
75,1483,3010,Harrachov (CZE),Men,205.0,0,2011,205,185.0,1.2,7.38,10.8,0,2011-01-08,2011JP3010RLQ,
76,1481,3012,Harrachov (CZE),Men,205.0,0,2011,205,185.0,1.2,7.38,10.8,0,2011-01-09,2011JP3012RL,
77,1460,3068,Sapporo (JPN),Men,134.0,0,2011,134,120.0,1.8,9.0,11.7,0,2011-01-14,2011JP3068RLQ,
78,1459,3069,Sapporo (JPN),Men,134.0,0,2011,134,120.0,1.8,9.0,11.7,0,2011-01-15,2011JP3069RL,
79,1458,3070,Sapporo (JPN),Men,134.0,0,2011,134,120.0,1.8,9.0,11.7,0,2011-01-16,2011JP3070RLQ,
80,1457,3070,Sapporo (JPN),Men,134.0,0,2011,134,120.0,1.8,9.0,11.7,0,2011-01-16,2011JP3070RL,
81,1449,3100,Zakopane (POL),Men,134.0,0,2011,134,120.0,1.8,7.24,8.82,0,2011-01-20,2011JP3100RLQ,
82,1448,3101,Zakopane (POL),Men,134.0,0,2011,134,120.0,1.8,7.24,8.82,0,2011-01-21,2011JP3101RL,
83,1447,3102,Zakopane (POL),Men,134.0,0,2011,134,120.0,1.8,7.24,8.82,0,2011-01-22,2011JP3102RLQ,
84,1446,3102,Zakopane (POL),Men,134.0,0,2011,134,120.0,1.8,7.24,8.82,0,2011-01-22,2011JP3102RL,
85,1485,3009,Zakopane (POL),Men,134.0,0,2011,134,120.0,1.8,7.24,8.82,0,2011-01-23,2011JP3009RLQ,
86,1484,3009,Zakopane (POL),Men,134.0,0,2011,134,120.0,1.8,7.24,8.82,0,2011-01-23,2011JP3009RL,
87,1468,3052,Willingen (GER),Men,145.0,0,2011,145,130.0,1.8,7.83,9.81,0,2011-01-28,2011JP3052RLQ,
88,1467,3053,Willingen (GER),Men,145.0,1,2011,145,130.0,1.8,7.83,11.7,0,2011-01-29,2011JP3053RL,
89,1466,3054,Willingen (GER),Men,145.0,0,2011,145,130.0,1.8,7.83,11.7,0,2011-01-30,2011JP3054RL,
90,1465,3055,Klingenthal (GER),Men,140.0,0,2011,140,125.0,1.8,7.56,9.36,0,2011-02-01,2011JP3055RLQ,
91,1464,3056,Klingenthal (GER),Men,140.0,0,2011,140,125.0,1.8,7.56,10.8,0,2011-02-02,2011JP3056RL,
92,1463,3058,Oberstdorf (GER),Men,213.0,0,2011,213,185.0,1.2,7.67,11.4,0,2011-02-04,2011JP3058RLQ,
93,1462,3061,Oberstdorf (GER),Men,213.0,0,2011,213,185.0,1.2,7.67,11.4,0,2011-02-05,2011JP3061RL,
94,1461,3062,Oberstdorf (GER),Men,213.0,1,2011,213,185.0,1.2,7.67,11.4,0,2011-02-06,2011JP3062RL,
95,1452,3082,Vikersund (NOR),Men,225.0,0,2011,225,195.0,1.2,8.1,12.0,0,2011-02-11,2011JP3082RLQ,
96,1451,3083,Vikersund (NOR),Men,225.0,0,2011,225,195.0,1.2,8.1,12.0,0,2011-02-12,2011JP3083RL,
97,1450,3084,Vikersund (NOR),Men,225.0,0,2011,225,195.0,1.2,8.1,12.0,0,2011-02-13,2011JP3084RL,
98,76,3086,Oslo (NOR),Men,106.0,0,2011,106,95.0,2.0,6.36,7.0,4,2011-02-25,2011JP3086RLQ,0
99,78,3085,Oslo (NOR),Women,106.0,0,2011,106,95.0,2.0,6.36,7.0,4,2011-02-25,2011JP3085RL,0
100,74,3087,Oslo (NOR),Men,106.0,0,2011,106,95.0,2.0,6.36,7.0,4,2011-02-26,2011JP3087RL,0
101,72,3088,Oslo (NOR),Men,106.0,1,2011,106,95.0,2.0,6.36,7.0,4,2011-02-27,2011JP3088RL,0
102,68,3090,Oslo (NOR),Men,134.0,0,2011,134,120.0,1.8,7.24,8.82,4,2011-03-03,2011JP3090RL,0
103,69,3089,Oslo (NOR),Men,134.0,0,2011,134,120.0,1.8,7.24,8.82,4,2011-03-03,2011JP3089RLQ,0
104,67,3091,Oslo (NOR),Men,134.0,1,2011,134,120.0,1.8,7.24,8.82,4,2011-03-05,2011JP3091RL,0
105,1475,3022,Lahti (FIN),Men,130.0,0,2011,130,116.0,1.8,7.02,8.46,0,2011-03-11,2011JP3022RLQ,
106,1474,3023,Lahti (FIN),Men,130.0,1,2011,130,116.0,1.8,7.02,8.46,0,2011-03-12,2011JP3023RL,
107,1473,3024,Lahti (FIN),Men,130.0,0,2011,130,116.0,1.8,7.02,8.46,0,2011-03-13,2011JP3024RL,
108,1445,3122,Planica (SLO),Men,215.0,0,2011,215,185.0,1.2,7.74,11.4,0,2011-03-17,2011JP3122RLQ,
109,1444,3123,Planica (SLO),Men,215.0,0,2011,215,185.0,1.2,7.74,11.4,0,2011-03-18,2011JP3123RL,
110,1443,3124,Planica (SLO),Men,215.0,1,2011,215,185.0,1.2,7.74,11.4,0,2011-03-19,2011JP3124RL,
111,1442,3125,Planica (SLO),Men,215.0,0,2011,215,185.0,1.2,7.74,11.4,0,2011-03-20,2011JP3125RL,
112,0,3001,Kranj (SLO),Men,109.0,0,2012,109,,,,,1,2011-07-02,2012JP3001RL,
113,1,3002,Kranj (SLO),Men,109.0,0,2012,109,,,,,1,2011-07-03,2012JP3002RL,
114,2,3003,Stams (AUT),Men,115.0,0,2012,115,,,,,1,2011-07-09,2012JP3003RL,
115,3,3004,Stams (AUT),Men,115.0,0,2012,115,,,,,1,2011-07-10,2012JP3004RL,
116,4,3006,Wisla (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,2,2011-07-16,2012JP3006RLQ,
117,5,3005,Wisla (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,2,2011-07-17,2012JP3005RL,
118,7,3011,Szczyrk (POL),Women,106.0,0,2012,106,95.0,2.0,6.36,7.0,2,2011-07-19,2012JP3011RL,
119,6,3010,Szczyrk (POL),Men,106.0,0,2012,106,95.0,2.0,6.36,7.0,2,2011-07-19,2012JP3010RLQ,
120,9,3009,Szczyrk (POL),Men,106.0,0,2012,106,95.0,2.0,6.36,7.0,2,2011-07-20,2012JP3009RL,
121,11,3015,Zakopane (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,2,2011-07-21,2012JP3015RLQ,
122,14,3014,Zakopane (POL),Women,94.0,0,2012,94,,,,,1,2011-07-22,2012JP3014RL,
123,12,3012,Zakopane (POL),Men,134.0,1,2012,134,120.0,1.8,7.24,8.82,2,2011-07-22,2012JP3012RL,
124,15,3013,Zakopane (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,2,2011-07-23,2012JP3013RL,
125,17,3022,Courchevel (FRA),Men,132.0,0,2012,132,,,,,1,2011-07-30,2012JP3022RL,
126,18,3023,Courchevel (FRA),Men,132.0,0,2012,132,,,,,1,2011-07-31,2012JP3023RL,
127,19,3026,Hinterzarten (GER),Men,108.0,0,2012,108,95.0,2.0,6.48,7.2,2,2011-08-05,2012JP3026RLQ,
128,20,3024,Hinterzarten (GER),Men,108.0,1,2012,108,95.0,2.0,6.48,7.2,2,2011-08-06,2012JP3024RL,
129,21,3025,Hinterzarten (GER),Men,108.0,0,2012,108,95.0,2.0,6.48,7.2,2,2011-08-07,2012JP3025RL,
130,22,3030,Courchevel (FRA),Men,132.0,0,2012,132,120.0,1.8,8.82,10.44,2,2011-08-11,2012JP3030RLQ,
131,23,3031,Courchevel (FRA),Men,132.0,0,2012,132,120.0,1.8,8.82,10.44,2,2011-08-12,2012JP3031RL,
132,24,3035,Einsiedeln (SUI),Men,117.0,0,2012,117,105.0,1.8,6.32,7.29,2,2011-08-13,2012JP3035RLQ,
133,25,3032,Bischofsgruen (GER),Women,74.0,0,2012,74,,,,,1,2011-08-13,2012JP3032RL,
134,26,3034,Einsiedeln (SUI),Men,117.0,0,2012,117,105.0,1.8,6.32,7.29,2,2011-08-14,2012JP3034RL,
135,27,3033,Bischofsgruen (GER),Women,74.0,0,2012,74,,,,,1,2011-08-14,2012JP3033RL,
136,28,3039,Oberwiesenthal (GER),Women,106.0,0,2012,106,,,,,1,2011-08-19,2012JP3039RL,
137,29,3040,Oberwiesenthal (GER),Women,106.0,0,2012,106,,,,,1,2011-08-20,2012JP3040RL,
138,30,3041,Hakuba (JPN),Men,131.0,0,2012,131,120.0,1.8,8.82,10.44,2,2011-08-26,2012JP3041RL,
139,31,3042,Hakuba (JPN),Men,131.0,0,2012,131,120.0,1.8,8.82,10.44,2,2011-08-27,2012JP3042RL,
140,32,3045,Almaty (KAZ),Men,140.0,0,2012,140,125.0,1.8,7.56,9.36,2,2011-08-30,2012JP3045RL,
141,34,3050,Trondheim (NOR),Women,105.0,0,2012,105,,,,,1,2011-09-10,2012JP3050RL,
142,33,3048,Trondheim (NOR),Men,138.0,0,2012,138,,,,,1,2011-09-10,2012JP3048RL,
143,36,3051,Trondheim (NOR),Women,105.0,0,2012,105,,,,,1,2011-09-11,2012JP3051RL,
144,35,3049,Trondheim (NOR),Men,138.0,0,2012,138,,,,,1,2011-09-11,2012JP3049RL,
145,37,3054,Klingenthal (GER),Men,140.0,0,2012,140,,,,,1,2011-09-24,2012JP3054RL,
146,38,3055,Klingenthal (GER),Men,140.0,0,2012,140,,,,,1,2011-09-25,2012JP3055RL,
147,39,3057,Hinzenbach (AUT),Men,94.0,0,2012,94,85.0,2.0,5.64,5.8,2,2011-09-30,2012JP3057RLQ,
148,40,3056,Hinzenbach (AUT),Men,94.0,0,2012,94,85.0,2.0,5.64,5.8,2,2011-10-01,2012JP3056RL,
149,41,3061,Klingenthal (GER),Men,140.0,0,2012,140,125.0,1.8,7.56,10.8,2,2011-10-02,2012JP3061RLQ,
150,42,3060,Klingenthal (GER),Men,140.0,0,2012,140,125.0,1.8,7.56,10.8,2,2011-10-03,2012JP3060RL,
151,43,3102,Ruka (FIN),Men,142.0,0,2012,142,120.0,1.8,9.54,11.7,0,2011-11-27,2012JP3102RLQ,
152,45,3102,Ruka (FIN),Men,142.0,0,2012,142,120.0,1.8,9.54,11.7,0,2011-11-27,2012JP3102RL,
153,44,3100,Ruka (FIN),Men,142.0,1,2012,142,120.0,1.8,9.54,11.7,0,2011-11-27,2012JP3100RL,
154,46,3097,Rovaniemi (FIN),Men,100.0,0,2012,100,90.0,2.0,,,1,2011-11-28,2012JP3097RL,
155,49,3099,Rovaniemi (FIN),Men,100.0,0,2012,100,90.0,2.0,,,1,2011-11-29,2012JP3099RL,
156,48,3098,Rovaniemi (FIN),Women,100.0,0,2012,100,90.0,2.0,,,1,2011-11-29,2012JP3098RL,
157,47,3096,Rovaniemi (FIN),Women,100.0,0,2012,100,90.0,2.0,,,1,2011-11-29,2012JP3096RL,
158,50,3153,Lillehammer (NOR),Men,100.0,0,2012,100,90.0,2.0,6.0,6.4,0,2011-12-02,2012JP3153RLQ,
159,52,3155,Lillehammer (NOR),Men,100.0,0,2012,100,90.0,2.0,6.0,6.4,0,2011-12-03,2012JP3155RL,
160,51,3154,Lillehammer (NOR),Women,100.0,0,2012,100,90.0,2.0,6.0,6.4,0,2011-12-03,2012JP3154RL,
161,53,3156,Lillehammer (NOR),Men,138.0,0,2012,138,123.0,1.8,7.45,9.18,0,2011-12-04,2012JP3156RLQ,
162,54,3156,Lillehammer (NOR),Men,138.0,0,2012,138,123.0,1.8,7.45,9.18,0,2011-12-04,2012JP3156RL,
163,55,3088,Harrachov (CZE),Men,142.0,0,2012,142,125.0,1.8,5.04,9.54,0,2011-12-08,2012JP3088RLQ,
164,58,3158,Notodden (NOR),Men,98.0,0,2012,98,,,,,1,2011-12-09,2012JP3158RL,
165,57,3157,Notodden (NOR),Women,98.0,0,2012,98,,,,,1,2011-12-09,2012JP3157RL,
166,56,3089,Harrachov (CZE),Men,142.0,0,2012,142,125.0,1.8,5.04,9.54,0,2011-12-09,2012JP3089RL,
167,61,3160,Notodden (NOR),Men,98.0,0,2012,98,,,,,1,2011-12-10,2012JP3160RL,
168,60,3159,Notodden (NOR),Women,98.0,0,2012,98,,,,,1,2011-12-10,2012JP3159RL,
169,59,3090,Harrachov (CZE),Men,142.0,1,2012,142,125.0,1.8,5.04,9.54,0,2011-12-10,2012JP3090RL,
170,62,3091,Harrachov (CZE),Men,142.0,0,2012,142,125.0,1.8,5.04,9.54,0,2011-12-11,2012JP3091RLQ,
171,63,3091,Harrachov (CZE),Men,142.0,0,2012,142,125.0,1.8,5.04,9.54,0,2011-12-11,2012JP3091RL,
172,64,3217,Almaty (KAZ),Men,140.0,0,2012,140,125.0,1.8,,,1,2011-12-13,2012JP3217RL,
173,65,3218,Almaty (KAZ),Men,140.0,0,2012,140,125.0,1.8,,,1,2011-12-14,2012JP3218RL,
174,67,3201,Engelberg (SUI),Men,137.0,0,2012,137,125.0,1.8,7.4,9.09,0,2011-12-17,2012JP3201RL,
175,66,3200,Engelberg (SUI),Men,137.0,0,2012,137,125.0,1.8,7.4,9.09,0,2011-12-17,2012JP3200RLQ,
176,71,3206,Erzurum (TUR),Men,125.0,0,2012,125,,,,,1,2011-12-18,2012JP3206RL,
177,70,3205,Erzurum (TUR),Men,95.0,0,2012,95,,,,,1,2011-12-18,2012JP3205RL,
178,68,3202,Engelberg (SUI),Men,137.0,0,2012,137,125.0,1.8,7.4,9.09,0,2011-12-18,2012JP3202RLQ,
179,69,3202,Engelberg (SUI),Men,137.0,0,2012,137,125.0,1.8,7.4,9.09,0,2011-12-18,2012JP3202RL,
180,72,3203,Engelberg (SUI),Men,137.0,0,2012,137,125.0,1.8,,,1,2011-12-27,2012JP3203RL,
181,73,3204,Engelberg (SUI),Men,137.0,0,2012,137,125.0,1.8,,,1,2011-12-28,2012JP3204RL,
182,74,3110,Oberstdorf (GER),Men,137.0,0,2012,137,120.0,1.8,7.4,9.09,0,2011-12-29,2012JP3110RLQ,
183,75,3111,Oberstdorf (GER),Men,137.0,0,2012,137,120.0,1.8,7.4,9.09,0,2011-12-30,2012JP3111RL,
184,76,3112,Garmisch-Partenkirchen (GER),Men,140.0,0,2012,140,125.0,1.8,7.56,9.36,0,2011-12-31,2012JP3112RLQ,
185,77,3113,Garmisch-Partenkirchen (GER),Men,140.0,0,2012,140,125.0,1.8,7.56,9.36,0,2012-01-01,2012JP3113RL,
186,78,3068,Innsbruck (AUT),Men,130.0,0,2012,130,120.0,1.8,7.02,8.46,0,2012-01-03,2012JP3068RLQ,
187,79,3069,Innsbruck (AUT),Men,130.0,0,2012,130,120.0,1.8,7.02,8.46,0,2012-01-04,2012JP3069RL,
188,80,3071,Bischofshofen (AUT),Men,140.0,0,2012,140,125.0,1.8,4.86,9.36,0,2012-01-06,2012JP3071RL,
189,81,3114,Hinterzarten (GER),Women,108.0,0,2012,108,95.0,2.0,6.48,7.2,0,2012-01-07,2012JP3114RL,
190,82,3115,Hinterzarten (GER),Women,108.0,0,2012,108,95.0,2.0,6.48,7.2,0,2012-01-08,2012JP3115RL,
191,83,3132,Predazzo (ITA),Women,106.0,0,2012,106,95.0,2.0,5.0,7.0,0,2012-01-14,2012JP3132RL,
192,84,3116,Neustadt (GER),Men,142.0,0,2012,142,125.0,1.8,,,1,2012-01-14,2012JP3116RL,
193,87,3134,Predazzo (ITA),Women,106.0,0,2012,106,95.0,2.0,5.0,7.0,0,2012-01-15,2012JP3134RL,
194,88,3117,Neustadt (GER),Men,142.0,0,2012,142,125.0,1.8,,,1,2012-01-15,2012JP3117RL,
195,86,3076,Tauplitz/Bad Mitterndorf (AUT),Men,200.0,0,2012,200,185.0,1.2,7.2,10.8,0,2012-01-15,2012JP3076RL,
196,85,3074,Tauplitz/Bad Mitterndorf (AUT),Men,200.0,0,2012,200,185.0,1.2,7.2,10.8,0,2012-01-15,2012JP3074RL,
197,89,3172,Zakopane (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,0,2012-01-19,2012JP3172RLQ,
198,93,3175,Zakopane (POL),Women,94.0,0,2012,94,85.0,2.0,,,1,2012-01-20,2012JP3175RL,
199,90,3173,Zakopane (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,0,2012-01-20,2012JP3173RL,
200,91,3141,Sapporo (JPN),Men,100.0,0,2012,100,90.0,2.0,,,1,2012-01-20,2012JP3141RL,
201,98,3177,Zakopane (POL),Women,94.0,0,2012,94,85.0,2.0,,,1,2012-01-21,2012JP3177RL,
202,94,3174,Zakopane (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,0,2012-01-21,2012JP3174RLQ,
203,95,3174,Zakopane (POL),Men,134.0,0,2012,134,120.0,1.8,7.24,8.82,0,2012-01-21,2012JP3174RL,
204,96,3142,Sapporo (JPN),Men,134.0,0,2012,134,120.0,1.8,,,1,2012-01-21,2012JP3142RL,
205,99,3143,Sapporo (JPN),Men,134.0,0,2012,134,120.0,1.8,,,1,2012-01-22,2012JP3143RL,
206,100,3144,Sapporo (JPN),Men,134.0,0,2012,134,120.0,1.8,9.0,11.7,0,2012-01-27,2012JP3144RLQ,
207,101,3145,Sapporo (JPN),Men,134.0,0,2012,134,120.0,1.8,9.0,11.7,0,2012-01-28,2012JP3145RL,
208,102,3078,Bischofshofen (AUT),Men,140.0,0,2012,140,125.0,1.8,,,1,2012-01-28,2012JP3078RL,
209,103,3146,Sapporo (JPN),Men,134.0,0,2012,134,120.0,1.8,9.0,11.7,0,2012-01-29,2012JP3146RLQ,
210,104,3146,Sapporo (JPN),Men,134.0,0,2012,134,120.0,1.8,9.0,11.7,0,2012-01-29,2012JP3146RL,
211,105,3079,Bischofshofen (AUT),Men,140.0,0,2012,140,125.0,1.8,,,1,2012-01-29,2012JP3079RL,
212,106,3136,Predazzo (ITA),Men,134.0,0,2012,134,120.0,1.8,5.58,8.82,0,2012-02-03,2012JP3136RLQ,
213,108,3137,Predazzo (ITA),Men,134.0,0,2012,134,120.0,1.8,5.58,8.82,0,2012-02-04,2012JP3137RL,
